created_at,text,author_id,username
2022-12-16 02:56:12,安定の平場！ 星野さんのチーズ牛丼をネチネチ言っていたら… 若いリスナーから「W杯で何を学んだ」と挑戦しない姿勢をこっぴどく言われw 紅生姜世代と頭大盛チーズ世代がタイムラインで歩み寄れたハートフルラジオでしたねw ついに来週！ 岡-1が今年もやってくる♪  #ナインティナインANN,1479974333380689924,babylistenerkun
2022-12-16 02:56:03,「点取り占い」採用された皆さんおめでとうございます♪🎉 #ナインティナインANN #ナインティナイン #ナイナイ #岡村隆史 #矢部浩之 #やべっち,1257990413463384065,817ET_99
2022-12-16 02:56:00,あっという間にエンディング😭😭😭 #ナインティナインANN,1422096812979015682,starliner9305
2022-12-16 02:55:58,雨は夜更け過ぎに～、雪へと変わるだろ～ #ナインティナインANN,1420814177522700292,namechan2021
2022-12-16 02:55:49,エンディングで〜す  曲はネクライトーキー明日にだって  #ナインティナインANN,798386249228697600,reizeruda
2022-12-16 02:55:38,たむけん、芸人引退撤回 #ナインティナインANN #ナインティナイン #ナイナイ #岡村隆史 #矢部浩之 #やべっち,1257990413463384065,817ET_99
2022-12-16 02:55:35,エンディング #ナインティナインANN,1185529054033661953,mogumog70018947
2022-12-16 02:55:33,エンディング #ナインティナインANN,784321230,503227
2022-12-16 02:55:27,わあ、ドンカマさん！ #ナインティナインANN,1225509451077242883,t2ZxEuJFOvaD0jV
2022-12-16 02:55:21,本日は「中途半端やなぁスペシャル」と題しまして ２時間ブチ抜きでやらさせて頂きました  #ナインティナインANN,727870597682712576,onkoh_ando
2022-12-16 02:55:13,うのちんwwwwww #ナインティナインANN,1422096812979015682,starliner9305
2022-12-16 02:54:55,何か曲名についてが流れてしまったので、一応。。  竹内まりや／「すてきなホリデイ」 （アルバム『Bon Appetit!』（2001年8月）／シングル『ノスタルジア』（2001年11月）収録。）  #ナインティナインANN,2773764426,seuyu_ooo
2022-12-16 02:54:52,着たら体重減るダウン  #ナインティナインANN,110053803,tomomigaoka1117
2022-12-16 02:54:47,2時間あっとゆーま  #ナインティナインANN,400231549,hirokitty_z
2022-12-16 02:54:43,クリスマスが近づいています🎄  矢部「お子さん初のクリスマスちゃうの？サンタなるん？」 岡村「ウチはまだ子供がサンタ🤶」  岡村さんはトナカイだそうです。 微笑ましいエピソード。  #ナインティナインANN  👇PCスマホで聴けます https://t.co/7R1P8iyVBV https://t.co/G2MMfV5zp5,1113795721298190336,NinetyNineANN
2022-12-16 02:54:37,15年後は美輪明宏のポジションにwww #ナインティナインANN #ナインティナイン #ナイナイ #矢部浩之 #やべっち #岡村隆史,1257990413463384065,817ET_99
2022-12-16 02:54:31,Mｰ1の審査員の話、一応話が来ましたwww #ナインティナインANN,784321230,503227
2022-12-16 02:54:27,15年後に美輪さんポジに落ち着くｗ #ナインティナインANN,1030692382990249985,alan_frost8593
2022-12-16 02:54:25,お子さん、サンタ🎅 父、トナカイ🦌 母、ツリー🎄 岡村さん、しっかりお父さんしてるね🤭 #ナインティナインANN,837606111284887552,sengenmichi
2022-12-16 02:54:19,誰！？ #ナインティナインANN,110053803,tomomigaoka1117
2022-12-16 02:54:09,とらキッチンさん！本日4通目！ #ナインティナインANN #ナインティナイン #ナイナイ #矢部浩之 #やべっち #岡村隆史,1257990413463384065,817ET_99
2022-12-16 02:54:02,#星野源ANN スペシャルウィーク番宣📻 どうぞ💁‍♀️🎧𓈒 𓂂𓏸  https://t.co/WexIW4eO9f #radiko #ナインティナインann #ナインティナイン #岡村隆史 #矢部浩之 #オールナイトニッポン,853471976635064321,7toki28STRANGE
2022-12-16 02:53:51,Wiiか switchの前の世代  #ナインティナインANN,75333243,takubroadcast
2022-12-16 02:53:50,15年後に美輪ｗ #ナインティナインann,3031730249,karasuma2681
2022-12-16 02:53:43,やべっちカレンダー  #ナインティナインANN,110053803,tomomigaoka1117
2022-12-16 02:53:42,懐かしジングル。Wiiの時代か。 #ナインティナインANN,1407197335,sh_gaki
2022-12-16 02:53:39,M-1審査員の話一応話が来ましたwww #ナインティナインANN #ナインティナイン #ナイナイ #矢部浩之 #やべっち #岡村隆史,1257990413463384065,817ET_99
2022-12-16 02:53:35,お子さんがサンタさん😍🎄  #ナインティナインANN,1232742218462425088,y_seycosmechan
2022-12-16 02:53:23,サンタさんだ！ #ナインティナインANN,110053803,tomomigaoka1117
2022-12-16 02:53:16,岡村さん 高い高ーいしてるのね #ナインティナインANN,3699007158,7yellowgreen1
