created_at,text
2022-01-24 16:28:36,75畳ぐらいの楽屋に吾郎さんと剛くんが席ひとつあけて隣り合わせで同じ方向見て座っていた。何も話さず。。笑！ #THETRAD
2022-01-24 16:28:31,ライブ会場の楽屋に挨拶にいったら、７５畳くらいの楽屋で吾郎店長と草彅さんが椅子に同じ方向に話もせずに座っていた様子を達観しているなあと思った黒沢さん😄#THETRAD　#稲垣吾郎　#吉田明世　#黒沢かずこ
2022-01-24 16:28:30,75畳の部屋での老夫婦w #THETRAD #稲垣吾郎 #SMAP #吉田明世 #黒沢かずこ
2022-01-24 16:28:29,#THETRADSMAPライブの楽屋75畳ぐらいの部屋で草彅さんと隣で並んでた20代⸜(.› ‹. )⸝💗💛💗💛💗
2022-01-24 16:28:29,黒沢さんいらっしゃいませ✨思い出話がものすごい盛り上がってる😄#THETRAD  #TOKYOFM#黒沢かずこ さん#稲垣吾郎　#吉田明世
2022-01-24 16:28:25,ダメだよ。ロハスはダメだよ。ツッコミ不足だよ…( ´ ▽ ` ) #THETRAD#稲垣吾郎
2022-01-24 16:28:21,ねーたぁた!!!!笑#THETRAD
2022-01-24 16:28:19,さすがの吉田さんのまとめ#THETRAD #TOKYOFM #稲垣吾郎 #吉田明世
2022-01-24 16:28:16,人志の声😂 #THETRAD
2022-01-24 16:28:13,#黒沢かずこ さん前のめりなお話ありがとうございます❣なぜか泣けます🤣#THETRAD #稲垣吾郎 #新しい地図 #SMAP #吉田明世
2022-01-24 16:28:11,松本さんは流してほしくないやつ #THETRAD#稲垣吾郎 声高い〜
2022-01-24 16:28:09,前に村上さんが吾郎さんの前でお煎餅食べていた、注意したら吾郎さんも一緒に食べてくれた。優しい〜。#THETRAD#稲垣吾郎 #森三中
2022-01-24 16:28:06,出たロハス😁#THETRAD #稲垣吾郎
2022-01-24 16:28:05,黒沢さん面白エピソードもっとください #THETRAD
