created_at,text
2023-01-15 10:03:57,安住さんふっかつー でもまだ苦しそう 
2023-01-15 10:03:57,安住さん鼻声だなぁ俺も0月にやってから咳が続くのよね
2023-01-15 10:03:59,元々がわからないから 何とも言えないんですよ 安住紳一郎さん笑
2023-01-15 10:03:59,安住アナの 今しかできないものまね 
2023-01-15 10:04:00,まだやんのかい 笑  
2023-01-15 10:04:01,まだ鼻声だね 喉をお大事に 
2023-01-15 10:04:01,白い巨塔は唐沢寿明の平成生まれです
2023-01-15 10:04:02,東野英治郎のモノマネがマイブームw 
2023-01-15 10:04:02,続くんかいw 
2023-01-15 10:04:02,ネット記者が記事を書こうと待ち構えているであろうに復帰早々のモノマネ
2023-01-15 10:04:03,続くんかい
2023-01-15 10:04:03,映画の白い巨塔  
2023-01-15 10:04:03,続くんかいwwwww 
2023-01-15 10:04:03,安住さん 私は熱がかなり上がりまして 0度が二日ほど 
2023-01-15 10:04:03, 続くんかい w   
2023-01-15 10:04:04,全然似てない  
2023-01-15 10:04:05, 続くんかい  
2023-01-15 10:04:05,ガッツリ熱出てしまったのね 
2023-01-15 10:04:05, 東野英治郎は乙女座 というrnのひとがいましたね
2023-01-15 10:04:06,ダイエーじゃなくて大映
2023-01-15 10:04:06,ゆみタンのつづくんかい のツッコミおもしろいw 
2023-01-15 10:04:06,おはようございます テレビの時はあまり感じませんでしたが 確かに東野英治郎風味    
2023-01-15 10:04:06,さすがに田宮二郎ver 白い巨塔はわからないな 
2023-01-15 10:04:07,安住さん まだ鼻声 無理しないでくださいね
2023-01-15 10:04:07,続くんかい       
2023-01-15 10:04:07,
2023-01-15 10:04:08,聞いてるほうは 白いキョトーン
2023-01-15 10:04:08,わかる 私も声が枯れた時はリリーさんのモノマネしてたわ 余計に声が枯れたけど 安住さんあけましておめでとうございます 
2023-01-15 10:04:10,褒められるまで続ける気かw 
2023-01-15 10:04:10,わかりづらいよー
2023-01-15 10:04:10,安住さん風の誰かですね
2023-01-15 10:04:11,安住さん 声がまだ本調子じゃないなあ お大事に 
2023-01-15 10:04:12,田宮二郎さんは 白い巨塔 撮ってる時はボロボロだったみたいね クランクアップ後ほどなくして猟銃で自らの命を 
2023-01-15 10:04:12,わかる人何人居るオレわかる 笑 
2023-01-15 10:04:12,
2023-01-15 10:04:12,続くんかいww 
2023-01-15 10:04:12,安住氏 まだ声が本調子ではない 喋るのが仕事って大変
2023-01-15 10:04:13,転んでもただでは起きないけど東野英治郎さんのモノマネがわかる人はどれくらいいるのか  
2023-01-15 10:04:14,
2023-01-15 10:04:14,あらら安住さんお声が 聴けて嬉しいけどはやく元通りになりますように
2023-01-15 10:04:14,唐沢版白い巨塔は知ってる田宮版白い巨塔は知らん世代
2023-01-15 10:04:14,朝の番組では分からなかったけど 少し鼻声だなぁ どうか ご無理のないように 安住紳一郎の日曜天国  tbsラジオ  
2023-01-15 10:04:15,小沢榮太郎じゃないのか  
2023-01-15 10:04:15,あらら やっぱりいつもの声と違うね安住さん
2023-01-15 10:04:16,もう少し声がしわがれているような 東野英治郎 
